id,cover,created_at,game_engines,game_modes,genres,keywords,name,parent_game,platforms,player_perspectives,release_dates,screenshots,slug,summary,themes,updated_at,url,websites,checksum,game_type,alternative_names,artworks,external_games,first_release_date,involved_companies,similar_games,storyline,tags,videos,language_supports,collections,age_ratings,aggregated_rating,aggregated_rating_count,hypes,total_rating,total_rating_count,franchises,rating,rating_count,game_localizations,status,game_status,bundles,dlcs,ports,multiplayer_modes,expanded_games,version_parent,version_title,remakes,expansions,remasters,standalone_expansions,franchise,category
367527,489974.0,1757954573,,,,,Desktop Pet Project,,[6],,[803381],,desktop-pet-project--2,"Elevate your PC experience with charming desktop pets. Inspired by such a wonderful invention as Shimeji, Desktop Pet Project has tried to collect the most interesting and curious mechanics. You can summon up to two pets that will have slight personalities in behavior.",,1762524096,https://www.igdb.com/games/desktop-pet-project--2,[871278],10ddec9c-5b08-63de-3c1a-e568e57d70ed,0,,,"[3103519, 2748105]",1698278400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347165,468874.0,1749094758,[456],"[2, 3]",[32],"[17188, 38038]",Art Together,,[6],[4],"[760350, 771384]","[1549207, 1549208, 1549209, 1549210, 1549211]",art-together,Art Together is a multiplayer drawing game where creativity meets chaos. Gather people online and experience the hilarious results of collaborative art creation!,[40],1757008086,https://www.igdb.com/games/art-together,"[806835, 821110, 806832, 806833]",fb91d3d9-e595-ead5-4a26-a57763c73e03,0,,[171017],"[3068008, 3022859]",1752537600.0,,"[113895, 33374, 119207, 52432, 120795, 112138, 76128, 65827, 111130, 144062]",,"[40, 268435488, 536888100, 536908950]",[152611],"[1265348, 1265220, 1265221, 1265222, 1265223, 1265224, 1265225, 1265226, 1265227, 1265228, 1265229, 1265230, 1265231, 1265232, 1265233, 1265234, 1265235, 1265236, 1265237, 1265337, 1265338, 1265331, 1265332, 1265333, 1265334, 1265335, 1265336, 1265339, 1265340, 1265341, 1265342, 1265343, 1265344, 1265345, 1265346, 1265347, 1265238, 1265239, 1265349, 1265350, 1265351, 1265352, 1265353, 1265354, 1265355, 1265356, 1265357, 1265358, 1265359, 1265360, 1265361, 1265362, 1265363, 1265364, 1265365, 1265366, 1265367, 1265368, 1265369, 1265370, 1265371, 1265372, 1265373, 1265374, 1265375, 1265376, 1265377, 1265378, 1265379, 1265380]",,,,,,,,,,,,,,,,,[34677],,,,,,,,,
333574,441758.0,1740672418,,"[2, 5]","[12, 31]",,Chrono Tales,,"[82, 6]",[2],"[709952, 709953, 709954]","[1471647, 1471648, 1471649]",chrono-tales,"Chrono Tales is a Free 3D browser-based MMORPG. The new generation engine provides players with anime-styled 3D Graphics via browsers without huge downloads. Challenge immerse quests, tame mythological beasts, forge legendary gears and experience more! Chrono Tales is a free 3D browser-based MMORPG. The new generation engine provides players with anime-styled 3D graphics via browsers, without client download. Traveling through the time rift, players can explore in the fantasy world of Chrono Tales and save the realm from the resurgent evil. You can challenge immersive quest, forge legendary gear, tame mythological pets and experience much more mainstream MMO features in Chrono Tales.","[1, 17]",1740764151,https://www.igdb.com/games/chrono-tales,[715151],b384411c-d0ba-324d-3559-51a3256079be,0,,,[2987830],1354320000.0,[309698],"[96217, 106987, 81249, 103303, 103168, 113360, 101608, 28010, 55038, 27092]","Chroland Era 125, Raymond, the protector of Chroland, led the five Spirit Guardians (Wind, Water, Ice, Earthen and Fire) to launch a fierce battled against Ulam the Hell King on Windy Plateau. After the sacrifice of Fire Spirit Dennis, Ulam was defeated and sealed under the Chancel Relics by the Elf Sword. However, in 133 C.E., Bart, Ulam's twin brother, gained the remaining power of the Doom Stone and then controlled the Wind Spirit, the Ice Spirit and the Earthen Spirit, planning to set his brother free and have his revenge.

Plotted by Bart, you, an innocent human, were lured to the Elf Town and removed the Elf Sword unintentionally. The seal was broken and Ulam was free. The two demons met and Chroland was facing the unprecedented crisis. Garter, the guardian of Elf Town sent you back to the world 2 years ago right before he died, hoping you could change the history and prevent this crisis.

Back to Chroland Era 131, a stranger (you) came to Elf Town. The mentor of Garter, called Mysterious Elder foresaw the crisis that was destined to happen 2 years later through his ancient astrology. He also found that you were the key person who could change the history of Chroland…","[1, 17, 268435468, 268435487]",[141620],,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,
320913,419233.0,1729932497,[64],[1],"[5, 33]",[357],Madness Ambulation,,[82],[2],[658348],,madness-ambulation,"Help Sandford and Deimos ride out to save Hank in this following-cam third person chase shooter! Survive all 10 waves if you've got the stomach for it, but be warned...this game will never end. All you can do is survive the Madness for as long as you can grip that wheel for dear life.",[1],1757257155,https://www.igdb.com/games/madness-ambulation,[686906],4e215557-8630-9094-1f75-2e9ae1baac21,0,,,[2968459],1316736000.0,,,,,,,[3553],,,,,,,,,,,,,,,,,,,,,,,,,
340793,452180.0,1744864672,,,[33],"[672, 4550]",Williams Digital Arcade,,[14],"[3, 4]",[729788],"[1509045, 1509046, 1509047]",williams-digital-arcade,"The first known arcade emulation available publicly was the Williams Digital Arcade series from Digital Eclipse Software, released for the Macintosh in 1994. This series featured the Williams Electronics' arcade classics Joust, Defender and Robotron: 2084. In 1995, it was repackaged and expanded upon as Williams Arcade Classics for the PC.

For these games, Digital Eclipse developed an interpreter that emulated the games' arcade machines' chipset, including the Motorola 6809 central processing unit. This approach was meant to have the emulations act true to the original versions of these games, and not carry any imperfections direct ports could have introduced.",[1],1759349359,https://www.igdb.com/games/williams-digital-arcade,,810c39ae-3710-3935-e77c-f792669e5346,3,[170987],,,788832000.0,"[316189, 316190]","[87728, 43367, 112078, 15851, 113895, 56033, 103369, 90965, 119207, 121036]",,"[1, 268435489, 536871584, 536875462]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
372697,497281.0,1760195900,,"[1, 2]","[13, 15, 32]","[38148, 50104]",Idle Empires,,[6],,[818641],"[1664553, 1664554, 1664555, 1664556, 1664557]",idle-empires--1,"Idle Empires is an incremental strategy game where you build and expand a thriving empire, one hex at a time. Place buildings, gather resources, and upgrade your empire automatically over time. Whether you’re actively playing or letting progress tick while idle, your empire is always growing.",,1761257497,https://www.igdb.com/games/idle-empires--1,"[891223, 891224]",03b7306a-c63b-ae73-aa30-4f1c8c3e65a3,0,,"[206453, 206454]","[3109581, 3062102]",,,,,,,[1406063],,,,,,,,,,,,,,,,,,,,,,,,,,
319563,416597.0,1728760847,,,,[960],10 Games,,[373],,[653599],,10-games,"10 Games is a collection of games and programs on one tape. The collection contains:

Klingons: You are a spaceship returning from a mining expedition and you have run into a Battlefleet of Klingons but you have no guns so with your shield you must ram them all. The game is viewed from above with you scrolling down the screen and the Klingons scrolling upwards. You receive extra points for any Battleships or Motherships that you hit.

Crash-Landing: Your spaceship has been hit by a meteor and you are prepared for a crash landing on a planet with the only control you have is using your rockets. The game is text only and you see your fuel levels, velocity, height and the time.

Simon: Based on the classic game where the computer shows you a sequence of colours and you have to input the same sequence. Every time you get the sequence correct, the computer adds another colour to the same sequence.

Artist: A drawing program that allows you to draw pictures and shapes on the screen with a cursor.

UFO: A row of UFO's sit on the top of the screen and your spaceship scrolls from the left of the screen below them, firing one shot at a time to remove parts of the UFO's. Every time you hit a UFO you score a point and you start scrolling from the left of the screen again. Missing a UFO or hitting the right side of the screen loses you points.

Code: Based on the game Mastermind, the computer thinks of a 4 digit number and you have to guess it within a set number of guesses. Once you enter a number the computer tells you which number is correct in the right place and which number is correct in the wrong place.

Asteroids: Your spaceship has hit an asteroid field and like the game Klingons you have no gun but instead of ramming the asteroids you must avoid them for as long as possible.

Bomber: The game is viewed from the side as you watch a Bomber fly from left to right across the screen. The land is below with a dam on it and you must drop a bomb to hit the dam. Each dam that you see appears in a different location.

Kaleidescope: This is program based on the toy where you see dots moving about the screen making symmetrical shapes. There is no interaction from the player.

Guillotine: A two player game based on the pen and paper game Hangman but instead of saving your self from being hanged you must stop yourself from getting your head chopped off by a Guillotine. Player One enters a word and Player two has to type in letters to guess the word. Get a letter right and it appears in the word but get it wrong and a Guillotine starts to appear.",,1732117584,https://www.igdb.com/games/10-games,,1bf9f848-3c1e-4c11-1a24-88549a4dfcc4,0,,,[2963535],378604800.0,[291143],"[321783, 319582, 319564, 319562, 319533, 319526, 259411, 79223, 79018, 78557]",,[536871872],,,,,,,,,,,,,,,,,,,,,,,,,,,,
251430,306563.0,1685575677,[64],[1],[9],[30641],Candy Crush Saga,5636.0,[82],,[480123],,candy-crush-saga--1,An Adobe Flash port of Candy Crush Saga that was playable on Facebook until it was replaced by a HTML5 version when Flash was discontinued.,,1757257151,https://www.igdb.com/games/candy-crush-saga--1,[554866],733aca78-1574-159d-4963-2b03d11c74f2,11,,,,1333238400.0,[217827],"[95776, 19222, 87507, 41349, 90839, 25905, 328594, 233984, 90788, 10603]",,"[268435465, 536901553]",,,[2063],,,,,,,,,,,8.0,8.0,,,,,,,,,,,,,
242072,292656.0,1679078845,,[1],[34],"[962, 1186, 1504, 1937, 32469]",Junsei Yasaotoko,,[6],[5],[460792],"[1014809, 1014810]",junsei-yasaotoko,A shoujo manga style romcom otome game.,"[31, 44]",1739916236,https://www.igdb.com/games/junsei-yasaotoko,[538301],6a841bfa-8cee-6fda-140e-12b40b83b1f0,0,[130988],,[2685240],1531008000.0,[207672],"[225390, 238885, 255882, 239868, 225388, 221312, 246938, 240529, 240528, 239872]","This is a short omnibus novel, with each route about 15 minutes long.","[31, 44, 268435490, 536871874, 536872098, 536872416, 536872849, 536903381]",,,,,,,,,,,,,[33108],,,,,,,,,,[242073],,,,,
192471,224862.0,1646299816,[13],[1],"[26, 32]","[78, 101, 288, 740, 962, 1387, 1511, 1567, 2109, 2366, 2564, 4054, 4213, 4329, 4353, 5029, 17655, 24124, 24875, 31258, 33313, 34406, 34429, 34775]","Help Me Remember, Satori-sama!",,"[34, 6]","[2, 5]","[555825, 555828, 555830, 555824, 555829, 555827, 555826]","[924535, 924538, 924532, 924533, 924536, 924537, 924531, 924534, 743822, 743825, 743829, 743832, 743820, 810208, 810209, 810210, 810205, 810206, 810207, 830873]",help-me-remember-satori-sama,"Satori's overworked herself into bed, but Okuu needs help remembering things! You can't use her heart-reading power, and will instead have to ask questions and use her power of recollection to correct wrong info, all while enduring visits from Orin and Koishi as you deduce what Okuu's forgotten!","[17, 27]",1760541261,https://www.igdb.com/games/help-me-remember-satori-sama,"[267172, 289137, 302941, 485100]",a20e5b8e-d33a-77b4-517a-06826a03307e,0,[91399],[69101],"[2272421, 2271578]",1637884800.0,"[185941, 185942]","[77860, 105447, 315088, 18182, 105633, 76829, 324254, 148225, 26226, 255799]","Satori-sama worked herself too hard and ended up bedridden.
During this time while she's unable to properly use her power to read hearts,
Okuu comes seeking help remembering objects or tasks she's forgotten.
Through making use of just a sliver of power of recollection,
Satori-sama does her best to deduce what Okuu has forgotten,
all while elegantly handling surprise visits from Orin and Koishi.","[17, 27, 268435482, 268435488, 536870990, 536871013, 536871200, 536871652, 536871874, 536872299, 536872423, 536872479, 536873021, 536873278, 536873476, 536874966, 536875125, 536875241, 536875265, 536875941, 536888567, 536895036, 536895787, 536902170, 536904225, 536905318, 536905341, 536905687]",,"[437398, 437399, 437397, 437401, 882247, 882248, 882249, 882246]",,,,,1.0,,,,,,"[1177, 955]",,,,,,,,,,,,,,,
14606,92207.0,1448071891,,[1],"[12, 31]",,Pokémon Ranger,,"[41, 20]",[3],"[142370, 142369, 122785, 142371, 122784, 311966, 311967]","[169438, 169435, 169437, 169434, 169436]",pokemon-ranger,"Pokémon Ranger is an action role-playing video game developed by HAL Laboratory and Creatures Inc. and published by Nintendo for the Nintendo DS video game console. The game was released at various dates, varying between continents. The game was first released in Japan on March 22, 2006 and was later released in North America and Australia during the remainder of 2006. The game's final release date was in Europe in April 2007.
Pokémon Ranger is compatible with Pokémon Diamond, Pearl, Platinum, HeartGold and SoulSilver allowing players to transfer the egg of the legendary Pokémon Manaphy to those games. This game is set in the Fiore region.","[1, 17]",1762370940,https://www.igdb.com/games/pokemon-ranger,"[342913, 772937, 185963, 547658]",51b6c81c-572c-0e6a-d9c0-f3b4e17584b5,0,[40921],[73440],"[29159, 219655, 155364, 378041, 2594683]",1143072000.0,"[135228, 135230, 212154, 212155]","[96217, 106987, 81249, 103303, 103168, 113360, 101608, 28010, 55038, 27092]",,"[1, 17, 268435468, 268435487]",[137095],"[493467, 493468, 493469, 493470, 493471]","[1885, 314]","[39832, 135495, 15613, 99062]",55.0,2.0,,62.51478064998912,97.0,[60],70.02956129997824,95.0,[5261],,,,,,,,,,,,,,,
322516,422539.0,1732080146,[982],[1],"[12, 31]",,Avowed: Premium Edition,,"[169, 6]",[1],"[667779, 667780]","[1422276, 1422277, 1422278, 1422275, 1422282, 1422280, 1422281, 1422274, 1422279]",avowed-premium-edition,"Premium Edition includes:
- Avowed base game
- Up to 5 days early access
- Two Premium Skin Packs
- Access to Avowed Digital Artbook & Original Soundtrack","[1, 17]",1762429543,https://www.igdb.com/games/avowed-premium-edition,"[765281, 692216, 692217, 692218, 692219]",610072f9-db7e-ab06-0163-eaf5d21551c5,0,,[148942],"[3002050, 2984075]",1739404800.0,"[296098, 296099]","[96217, 106987, 81249, 103303, 103168, 113360, 101608, 28010, 55038, 27092]","You are the envoy of Aedyr, a distant land, sent to investigate rumors of a spreading plague throughout the Living Lands - an island full of mysteries and secrets, danger and adventure, and choices and consequences, and untamed wilderness. You discover a personal connection to the Living Lands and an ancient secret that threatens to destroy everything. Can you save this unknown frontier and your soul from the forces threatening to tear them asunder?","[1, 17, 268435468, 268435487]","[133302, 133303, 133304, 133305, 133306, 133307]","[1119948, 1119949, 1119950, 1119951, 1119952, 1119953, 1119954, 1119965, 1119966, 1119955, 1119957, 1119958, 1119961, 1119962, 1119963, 1119956, 1119959, 1119960, 1119964, 1165239, 1165240, 1165241, 1165242, 1165243, 1165244]",,"[201238, 201233, 201234, 201236, 201237, 201239, 201235]",,,,,,,,,,,,,,,,,135994.0,Premium Edition,,,,,,
115520,139344.0,1551028527,,[1],"[31, 34]","[78, 1345, 2659, 3586, 23856]",Trap Shrine,,[6],,"[255336, 243012]","[289201, 289197, 289194, 289192, 289200, 289190, 289191, 289193, 289196, 289198, 289199, 289195]",trap-shrine,The Trap was a Goddess?! The enshrined deity turned out to be a cross dressing Goddess that was sealed to... marry me?! This new frontier in the world of cutie boy visual novels is brought to you by the ultimate team! The cross dressing legend starts here!,"[42, 44]",1761891683,https://www.igdb.com/games/trap-shrine,"[101440, 285821, 285823]",e641e5c6-0159-3c9b-f078-c7dc13784210,0,"[83654, 83648]",[21948],"[2443113, 1710268]",1553817600.0,"[128233, 128232]","[75900, 59173, 12328, 119656, 22422, 43130, 17906, 22482, 22425, 59046]",,"[42, 44, 268435487, 268435490, 536870990, 536872257, 536873571, 536874498, 536894768]",[95291],"[484986, 484988, 484983, 484984, 563089, 563090, 563091]",,,,,,70.0,0.0,,70.0,0.0,[11659],,,,,,,,,,,,,,,
146356,138300.0,1619512384,[64],[1],[33],,"Shop, Don't Drop!",,[82],,,,shop-dont-drop,A Flash game previously available to play on Postopia.,"[1, 35]",1757257136,https://www.igdb.com/games/shop-dont-drop,[454567],b3b6b08e-c562-0bd1-800c-887c66326c5c,0,,,[2003450],,[126971],"[87728, 43367, 96452, 112078, 89025, 113895, 15851, 90965, 114145, 315924]",,"[1, 35, 268435489]",,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,
1416,269126.0,1349600914,,"[1, 2]",[4],"[61, 164, 1097, 3486, 4359, 4392, 4891, 5910, 9931]",Toshinden 4,,[7],[2],"[26021, 26022]","[1221438, 1221439, 1221440, 1221441, 1221442]",toshinden-4,"Battle Arena Toshinden 4 is a spectacular 3d combat tournament that goes beyond the limits in an all-out battle where reflexes, skills and timing are essential to defeat the many adversaries.

Each bout is played within an incredible 3d location, with every move and counter attack displayed in stunning detail. Toshinden 4 blends a wealth of stunning showcase moves with all the traditional moves. The result is a free-flowing fight boasting cinematic visuals.

New ""overdrive"" mode allows you to produce devastating combinations of moves and the innovative team battle mode creates a truly incredible battle royale.",[1],1752988004,https://www.igdb.com/games/toshinden-4,"[141414, 141413, 358348]",cdf069dc-5021-a1ea-c2d2-7597de6620bd,0,"[16841, 16842]",,"[1871575, 49249, 146728]",934416000.0,"[21473, 21472, 21474]","[5867, 77987, 89550, 1415, 101608, 14704, 7100, 103369, 7213, 6386]",,"[1, 268435460, 536870973, 536871076, 536872009, 536874398, 536875271, 536875304, 536875803, 536876822, 536880843]",,,[299],,,,,69.992248327521,5.0,,69.992248327521,5.0,[3176],,,,,,,,,,,,,,,
376001,503377.0,1762103264,,[1],"[13, 15, 31, 32, 35]",,Void Red,,"[6, 14]",,"[829217, 829218]","[1688706, 1688707, 1688708, 1688709, 1688710, 1688711, 1688712]",void-red,"An interactive card game that stirs memories and emotions. In silence, the cards speak, touching the depths of the heart. Philosophical space and tension quietly envelop the players.",,1762366509,https://www.igdb.com/games/void-red,"[911373, 911374, 910042]",2db18c2f-03c8-0336-9839-0508f7e1b056,0,[198610],"[215583, 215584]","[3116432, 3099244]",,,"[79134, 109339, 65827, 25311, 35994, 36269, 55590, 31515, 29348, 87975]",,"[268435469, 268435471, 268435487, 268435488, 268435491]",[167386],[1435904],,,,,,,,,,,,,,,,,,,,,,,,,,
340799,452194.0,1744872786,,,[12],[25317],Pets Live,,"[34, 39]",,"[729813, 729814]",,pets-live,"Explore the world to discover new pets of all shapes and sizes, from the ferociously fierce to the cute and huggable. Then raise them until you are strong enough to compete against other trainers in Pets LIVE!",,1759349422,https://www.igdb.com/games/pets-live,,bc205da4-a24c-62b1-4cb5-e62405fbda8c,0,[170996],,[3105696],1261094400.0,[316207],"[56036, 111287, 59427, 35737, 23651, 49414, 87485, 64061, 112082, 68393]","It’s your first day as a Pet Trainer and you have a bright future ahead of you! There are so many pets out there for you to find, train, and care for – and at the end of the road lies a great tournament where Pet Trainers from all around come to show off their best and strongest pets.","[268435468, 536896229]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
36709,107263.0,1496579164,,[1],[15],,Defenders of the Realm VR,,[6],,[83938],"[63254, 63250, 63251, 63252, 63253]",defenders-of-the-realm-vr,"There is no futuristic weapons and no fancy-shmancy magic powers. In this brutal world, the only power you have is the badass crossbow in your hands and the myriad traps at your disposal. Put your limited resources to good use and repel the barbaric goblin invasion. 
There are no rules. You have just one mission: destroy them all. You can burn, slash, nail, maim, pierce, sever or shoot'em in the head. Remember, if just one foe is left alive, the future of the realm is in jeopardy. 
When you put on your VR headset and face these savage villains on the field of battle, you will encounter unprecedented brutality and ruthlessness. Your foes might seem innocent, but when they chase you into a corner and try to bash your head in, you will surely forgo any compassion you might have left for them. Pick up your weapon, ready your traps, and prepare for war. There is only one goal: kill them all!",,1756997282,https://www.igdb.com/games/defenders-of-the-realm-vr,"[39688, 419366, 39689]",557b6b65-3f7a-1ba4-b907-5f90cdc2e58f,0,,,"[1962382, 15859]",1495411200.0,,"[77597, 17613, 112754, 36346, 65827, 111043, 76340, 24620, 36269, 95340]",,[268435471],,"[90449, 90450, 90451, 90452]",,,,,,,,,,,,,,,,,,,,,,,,,,
181331,,1636737662,[13],[1],"[10, 14, 32]",,Scrap Race,,"[6, 14]",,"[324850, 324851]",,scrap-race,"It's all downhill from here! Race down a hill with contraptions built from scrap! Play with up to 4 players in local multiplayer, or race against pre-fabricated ""bot"" opponents. Frantically build a wheel from scrap to roll down a hill: The contraption to roll the farthest wins! Start constructing your wheel by placing a scrap part anywhere on your blueprint! After that, just make sure any new parts you want to add are touching your contraption. To qualify for the race, make sure your construction covers all of the points on your blueprint.",,1762508280,https://www.igdb.com/games/scrap-race,"[244850, 477328]",12032be4-67b3-eece-9ecc-36fdb45e7529,0,,[58983],"[2168995, 2156666]",,,"[116353, 120795, 116667, 113105, 118871, 113895, 120126, 376359, 371905, 363115]",,"[268435466, 268435470, 268435488]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
370227,492761.0,1758827644,,[1],"[13, 32]","[101, 42317]",Little Pilot,,[6],[4],[810809],"[1650526, 1650532, 1650518, 1650519, 1650520, 1650521, 1650522, 1650524, 1650525, 1650527, 1650528, 1650533, 1650523, 1650529, 1650530, 1650531]",little-pilot,"This is a 2D casual game suitable for all age groups, with an overall low difficulty. In the game, players will take on the role of a little butterfly, avoiding collisions with other butterflies while enjoying the beautiful scenery along the journey.",[1],1758827948,https://www.igdb.com/games/little-pilot,[879732],b44f58ad-64ac-1bba-a629-dafabaa6fc19,0,,"[200543, 200544]","[3103308, 3022786]",1747958400.0,[349214],,,,,"[1386727, 1386728, 1386729, 1386730, 1386731, 1386732, 1386733, 1386734, 1386735]",,,,,,,,,,,,,,,,,,,,,,,,,,
213708,237694.0,1660813032,,[1],[33],,Tetris Mania,,[55],,[502249],,tetris-mania,"Indulge your puzzle-solving passion! Tetris Mania puts a new spin on the massively compelling original you know and love with three new game modes: Cascade, Fusion, and Sticky Tetris Mania: the must-have game for your mobile",,1739920006,https://www.igdb.com/games/tetris-mania,[500745],faa7aa2a-e23e-0911-9e91-79cb6523cc86,0,,,[2531319],1157068800.0,[183518],"[90965, 15827, 68458, 25905, 90788, 87150, 87728, 87170, 78489, 27378]",,[268435489],,,[516],,,,,,,[79],,,,,,,,,,,,,,,,,,
340841,452284.0,1744903951,,,[2],[98],Mix a Monster,,[82],,[729989],"[1509273, 1509274, 1509275]",mix-a-monster,Gasp-worthy ghouls are guaranteed... Combine ingredients in the magic cauldron to create terrifying monsters that'll freak your pesky kid sister out. Try different combos for a variety of entertaining outcomes!,[27],1759349620,https://www.igdb.com/games/mix-a-monster,[730153],915ac279-8fbf-4aa9-707b-774ef8d7ea1d,0,,,[3105701],,"[316262, 316263]","[360552, 335429, 320950, 320949, 307295, 257767, 239539, 239073, 212592, 172315]",,"[27, 268435458, 536871010]",,[1219722],,,,,,,,,,,,,,,,,,,,,,,,,,
140606,118788.0,1604171722,,[1],"[8, 33]",,PewPew 2,,[34],"[2, 6]",[370889],"[406409, 406410, 406411]",pewpew-2,"PewPew 2 is the sequel to the acclaimed PewPew. PewPew 2 is the best multidirectional shoot them up on mobile. It's basically megatons of enemies and many different game modes, everything rolled up with sweet smooth retro graphics.","[1, 33]",1696934948,https://www.igdb.com/games/pewpew-2,"[159407, 159404, 159405, 159406, 504574, 588184]",e490a2d4-9ac2-235e-03bf-1bec9cfa846a,0,,,"[2751618, 2602017, 2446536]",1300752000.0,[111810],"[56033, 37419, 87728, 43367, 117311, 96452, 113360, 51485, 110503, 81183]","There are nine game modes, and a campaign with 3 levels of difficulties so even the weakes... *AHEM* 
So even the strongest of you will have some challenge! 
 
------------------------------------------------------------ 
 
And now, a list of the features: 
-a deep story with drama, romance, and mystery. 
-crops to grow and birds to throw, to keep in touch with nature. 
-private information sharing with several companies, because we *care* about you. 
-targeted advertising, so that you aren't disturbed by pointless ads. 
 
Wait, that was a list of what's not included. Here we go: 
-9 games modes, 2 of which must be unlocked 
-8 unlockable ships with offensive defense (bullets shot in every direction when hit) 
-a campaign, with 3 level of difficulties and boss fights 
-online scores obviously, but with replays 
-a bunch of achievements 
-frames per seconds. A lot 
-awesome music 
-controller and Android set-top boxes support.","[1, 33, 268435464, 268435489]",,,,[77681],,,,,,,,,,5.0,5.0,,,,"[12335, 12336]",,,,,,,,,
370606,,1759011235,,[1],,,MoonDrop Chronicles,,[6],[4],[812214],"[1652546, 1652547, 1652548]",moondrop-chronicles,"A cozy space adventure with tiny, powerful friends!

Crash-landed and alone, space pirate Callisto must find her missing crew. With the help of her loyal Moonies, you’ll fight enemies, explore strange worlds, and uncover secrets across the stars.",,1759020124,https://www.igdb.com/games/moondrop-chronicles,[882188],4adc90bc-b432-bb7e-065b-69e9102cad8b,0,,,[3104489],1728432000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277606,488801.0,1700627002,,[1],"[12, 31]",[1313],Wizard's Beard,,[6],,[770440],"[1195054, 1195055, 1195056, 1195057, 1195058, 1195059, 1195060, 1195061, 1195062, 1195063, 1195064, 1195065, 1195286]",wizards-beard,"Explore locations, fight enemies, cast spells, and repeat! What more could you want in a game?",[17],1757983220,https://www.igdb.com/games/wizards-beard,"[871751, 871752, 598573, 598574]",b8933927-e5e4-ca3c-c47d-8733df1be0b9,0,,[123395],"[2864937, 2864875]",,,"[96217, 106987, 81249, 103303, 115653, 103168, 113360, 23651, 55038, 101608]",,"[17, 268435468, 268435487, 536872225]",,"[850073, 850074, 850075]",,,,,,,,,,,,,,,,,,,,,,,,,,
233315,282399.0,1674612787,,"[1, 2]",[14],[299],Apple Bowl,,[75],[1],[440955],"[966211, 966210]",apple-bowl,"Apple Bowl is a 1-player bowling game for the Apple II.

Played from a 1st person perspective at a bowling alley, the player bowls in lane, while occasionally another member at the bowling alley will bowl in lanes. A throw indicator scrolls slowly along the bottom of the screen, and the player starts their bowl when the ball is in their preferred position. The player controls the power and spin of the ball using the game paddles, and the game attempts to accurately simulate the physics of bowling. Follows standard 10-pin bowling rules with a total of 10 frames of bowling.",,1674615490,https://www.igdb.com/games/apple-bowl,,6227c19a-0890-7fcb-46f9-34b290db9558,0,,,[2654002],315446400.0,[201438],"[116353, 116352, 116350, 116349, 116351, 114286, 350927, 295666, 287381, 246283]",,"[268435470, 536871211]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
23072,352356.0,1472040609,,"[1, 2, 4]","[4, 9, 15]","[61, 78, 1293, 1395, 2152, 4134, 4263, 4378, 4467, 4890, 5450, 5523, 5850, 6490, 9360]",Super Puzzle Fighter II Turbo HD Remix,,"[9, 12]",[4],"[105932, 229403, 105933]","[427287, 427288, 427289]",super-puzzle-fighter-ii-turbo-hd-remix,"Super Puzzle Fighter II Turbo HD Remix downloads Capcom's incredibly popular puzzle game into the new generation. The new version of the game features newly created 1080p HD graphics, several new game modes, improved game balance, new stage backgrounds courtesy of Udon Entertainment and online play.","[1, 27]",1750729986,https://www.igdb.com/games/super-puzzle-fighter-ii-turbo-hd-remix,[336907],79a237a9-8ca5-04bb-0614-cf2f80b4fcf7,0,"[17781, 41752]",[45799],"[54498, 83257, 1302852, 249776, 151689, 2613117]",1188432000.0,[46668],"[55190, 36911, 24426, 56033, 55173, 21642, 28113, 18167, 11059, 11423]",,"[1, 27, 268435460, 268435465, 268435471, 536870973, 536870990, 536872205, 536872307, 536873064, 536875046, 536875175, 536875290, 536875379, 536875802, 536876362, 536876435, 536876762, 536877402, 536880272, 536883995]",,[907569],[219],"[81828, 167451, 69982]",90.0,1.0,,80.75567082772976,9.0,,71.51134165545952,8.0,[19856],,,[6933],,,,,,,,,,,,
360468,478679.0,1754861204,,[1],"[5, 31]",,Mafia: The Old Country - Gatto Nero Pack,314276.0,"[169, 6, 167]","[1, 2]","[784041, 784042, 784043]",,mafia-the-old-country-gatto-nero-pack,"Outfit Enzo like a member of an exclusive club. The Gatto Nero Pack includes a special weapon, cosmetic items, and a Charm that provides a passive in-game effect.

The Gatto Nero Pack contains:
• ""Bodeo Nero"" Pistol
• ""Velocità"" Charm
• ""Gatto Nero"" Outfit
• ""Carozella Nero"" Race Car",[1],1758271950,https://www.igdb.com/games/mafia-the-old-country-gatto-nero-pack,"[848946, 848949, 848948]",6734d63a-f563-5c34-7137-af6b2163a473,13,,,[3087772],1754611200.0,"[336094, 336095]","[106805, 87622, 105269, 55038, 76877, 19164, 107318, 103301, 75242, 111130]",,"[1, 268435461, 268435487]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
